Date,Open,High,Low,Close,Adj Close,Volume
2009-06-29,199.925003,201.000000,191.675003,193.100006,150.819702,4745206
2009-06-30,193.750000,199.000000,191.574997,194.925003,152.245056,5923948
2009-07-01,193.550003,197.500000,191.225006,196.475006,153.455658,3684738
2009-07-02,195.000000,197.649994,190.600006,195.000000,152.303604,3715428
2009-07-03,192.500000,196.199997,192.500000,195.475006,152.674637,2919844
2009-07-06,198.500000,199.225006,189.175003,190.350006,148.671799,4488916
2009-07-07,192.000000,196.625000,190.000000,194.574997,151.971741,3804568
2009-07-08,194.350006,194.449997,184.125000,190.574997,148.847565,6694766
2009-07-09,191.050003,195.550003,185.500000,194.074997,151.581207,3964808
2009-07-10,195.500000,200.725006,195.000000,197.574997,154.314850,7468748
2009-07-13,195.000000,200.500000,194.125000,198.750000,155.232574,5119832
2009-07-14,202.500000,205.550003,200.199997,203.475006,158.923035,4464136
2009-07-15,205.449997,213.649994,205.000000,211.574997,165.249451,4470094
2009-07-16,214.000000,217.399994,206.600006,209.899994,163.941193,7596876
2009-07-17,210.699997,222.875000,210.500000,217.050003,169.525681,9094956
2009-07-20,222.500000,257.450012,222.500000,250.274994,195.475845,34539536
2009-07-21,251.500000,256.575012,237.024994,238.800003,186.513367,13005820
2009-07-22,241.850006,242.500000,226.149994,233.149994,182.100464,10674690
2009-07-23,235.500000,241.449997,235.000000,237.824997,185.751877,7662678
2009-07-24,245.000000,245.000000,238.000000,242.274994,189.227524,7909322
2009-07-27,241.000000,244.475006,238.550003,240.149994,188.345230,4652338
2009-07-28,242.175003,242.475006,235.649994,240.324997,188.482483,6334984
2009-07-29,240.000000,252.350006,237.500000,249.899994,195.991943,11072150
2009-07-30,252.625000,272.500000,245.125000,266.549988,209.050247,15672482
2009-07-31,269.500000,270.000000,260.700012,262.975006,206.246445,5634966
2009-08-03,265.000000,267.424988,260.549988,265.825012,208.481705,3520548
2009-08-04,260.250000,270.600006,260.250000,265.075012,207.893402,5481292
2009-08-05,264.750000,268.475006,253.774994,264.500000,207.442520,6424010
2009-08-06,264.500000,267.200012,257.100006,258.700012,202.893616,4178748
2009-08-07,258.299988,260.975006,253.050003,254.550003,199.638824,4552666
2009-08-10,257.575012,275.875000,257.000000,269.524994,211.383484,10623976
2009-08-11,268.750000,279.000000,267.049988,270.950012,212.501083,8843480
2009-08-12,267.500000,268.000000,255.500000,259.825012,203.776001,11326536
2009-08-13,267.200012,267.200012,259.799988,263.375000,206.560196,10033928
2009-08-14,265.000000,265.000000,259.000000,260.750000,204.501450,5151814
2009-08-17,258.399994,258.750000,252.625000,255.074997,200.050659,5962820
2009-08-18,252.500000,257.424988,249.750000,254.425003,199.540802,8149844
2009-08-19,256.399994,257.350006,247.000000,249.024994,195.305756,5603370
2009-08-20,252.449997,254.199997,249.050003,250.500000,196.462570,3660960
2009-08-21,251.000000,256.250000,247.500000,254.625000,199.697662,6929022
2009-08-24,257.975006,262.924988,256.774994,260.774994,204.521042,4207204
2009-08-25,259.000000,265.500000,257.049988,264.149994,207.168015,5529298
2009-08-26,263.350006,277.500000,263.274994,274.250000,215.089233,8852624
2009-08-27,275.000000,283.000000,270.500000,273.875000,214.795120,10230928
2009-08-28,272.875000,275.000000,265.549988,270.399994,212.069748,4563136
2009-08-31,265.500000,266.899994,260.649994,263.524994,206.677750,7170352
2009-09-01,267.500000,268.174988,259.549988,263.450012,206.618988,9862194
2009-09-02,260.500000,271.450012,260.500000,267.299988,209.638458,8161418
2009-09-03,269.950012,272.200012,265.225006,266.825012,209.265884,7796744
2009-09-04,270.000000,272.000000,263.600006,265.950012,208.579681,6263446
2009-09-07,267.899994,276.774994,266.799988,275.475006,216.049942,5925720
2009-09-08,275.950012,285.250000,274.825012,277.325012,217.500809,9892042
2009-09-09,278.000000,282.399994,271.575012,280.225006,219.775314,7532186
2009-09-10,282.000000,284.500000,276.024994,278.274994,218.245941,4898914
2009-09-11,280.500000,284.500000,277.750000,280.174988,219.736023,9130296
2009-09-14,266.825012,281.950012,266.825012,279.549988,219.245956,3200972
2009-09-15,282.000000,287.850006,281.000000,285.950012,224.265289,4308186
2009-09-16,289.500000,289.975006,282.600006,285.250000,223.716278,5816522
2009-09-17,287.500000,294.000000,286.500000,291.475006,228.598404,5283220
2009-09-18,292.500000,295.000000,289.500000,292.000000,229.010132,3925348
2009-09-22,294.975006,303.000000,291.125000,301.325012,236.323624,3763280
2009-09-23,304.000000,305.825012,293.625000,295.450012,231.715973,4522410
2009-09-24,294.000000,304.649994,291.000000,301.274994,236.284515,6803348
2009-09-25,277.500000,299.000000,277.500000,293.700012,230.343414,3068206
2009-09-29,297.475006,307.225006,295.500000,305.200012,239.362732,7146124
2009-09-30,307.475006,311.399994,306.100006,310.500000,243.519531,4373424
2009-10-01,309.000000,324.950012,307.524994,314.924988,246.989899,5686944
2009-10-05,309.350006,319.500000,305.500000,307.649994,241.284210,6259596
2009-10-06,312.475006,314.200012,302.500000,307.100006,240.852859,7448054
2009-10-07,309.450012,309.450012,294.325012,295.850006,232.029755,10075972
2009-10-08,297.500000,299.375000,284.250000,285.700012,224.069260,10162172
2009-10-09,287.524994,295.200012,278.325012,280.875000,220.285049,10032478
2009-10-12,283.500000,292.125000,281.774994,289.924988,227.382828,5174220
2009-10-13,290.500000,290.500000,290.500000,290.500000,227.833878,0
2009-10-14,292.475006,299.000000,290.350006,296.475006,232.519867,3979580
2009-10-15,297.000000,298.950012,287.500000,290.899994,228.147552,4232380
2009-10-16,283.000000,302.200012,283.000000,299.149994,234.617737,7189942
2009-10-20,307.000000,312.899994,306.024994,310.524994,243.538925,7840584
2009-10-21,310.000000,319.700012,309.000000,316.399994,248.146759,5731638
2009-10-22,316.000000,321.975006,307.674988,312.924988,245.421234,4292924
2009-10-23,315.049988,322.950012,314.799988,319.899994,250.891647,7494460
2009-10-26,321.500000,328.825012,317.500000,322.274994,252.754318,4071746
2009-10-27,328.950012,328.950012,317.274994,321.375000,252.048340,3940880
2009-10-28,321.200012,324.450012,317.500000,321.424988,252.874557,3582314
2009-10-29,318.000000,322.750000,315.600006,317.024994,249.412872,4882712
2009-10-30,321.000000,324.375000,310.000000,314.149994,247.151123,2876124
2009-11-03,318.000000,318.000000,300.500000,303.024994,238.398743,2768288
2009-11-04,305.549988,314.000000,305.000000,312.850006,246.128326,4555798
2009-11-05,315.000000,315.000000,302.799988,312.250000,245.656281,2731302
2009-11-06,310.000000,317.475006,306.825012,311.075012,244.731918,4179484
2009-11-09,312.500000,314.000000,307.500000,311.375000,244.968018,3432086
2009-11-10,313.000000,314.500000,310.000000,313.325012,246.501999,4610406
2009-11-11,313.524994,323.500000,309.250000,322.625000,253.818634,4049412
2009-11-12,322.500000,330.750000,321.774994,327.674988,257.791534,4727766
2009-11-13,327.475006,337.450012,323.774994,335.075012,263.613373,4597896
2009-11-16,335.000000,338.500000,330.000000,332.875000,261.882507,3523808
2009-11-17,334.000000,346.450012,329.649994,345.225006,271.598663,5344330
2009-11-18,345.500000,352.850006,341.750000,343.450012,270.202240,5582914
2009-11-19,344.950012,346.200012,334.750000,339.950012,267.448700,3464664
2009-11-20,339.000000,348.000000,335.049988,346.575012,272.660828,2800774
2009-11-23,347.500000,350.000000,343.000000,347.049988,273.034485,2543474
2009-11-24,352.000000,352.000000,341.000000,349.524994,274.981659,2721872
2009-11-25,349.524994,355.825012,346.000000,351.399994,276.456726,3893254
2009-11-26,352.475006,353.674988,342.500000,343.950012,270.595642,4409118
2009-11-27,338.274994,343.200012,327.500000,335.225006,263.731262,3769058
2009-11-30,337.000000,346.475006,337.000000,344.200012,270.792206,3882888
2009-12-01,351.700012,351.700012,340.125000,342.875000,269.749939,3229964
2009-12-02,347.475006,347.475006,338.524994,342.149994,269.179413,2161954
2009-12-03,343.875000,347.950012,339.625000,345.024994,271.441376,2978706
2009-12-04,340.500000,350.500000,340.500000,347.600006,273.467102,3933408
2009-12-07,349.000000,352.950012,347.500000,349.700012,275.119293,2207652
2009-12-08,349.924988,350.424988,345.125000,349.149994,274.686462,4226172
2009-12-09,349.000000,355.450012,346.600006,353.350006,277.990875,4708848
2009-12-10,352.500000,355.000000,350.975006,352.825012,277.577911,1659484
2009-12-11,353.575012,357.200012,350.000000,353.049988,277.754852,2688312
2009-12-14,350.500000,355.975006,350.424988,352.549988,277.361511,3008842
2009-12-15,354.000000,356.000000,348.600006,350.475006,275.729034,2087152
2009-12-16,350.850006,358.875000,347.500000,356.575012,280.528107,3565378
2009-12-17,359.000000,364.000000,357.500000,361.375000,284.304291,3782302
2009-12-18,361.375000,365.750000,359.774994,363.750000,286.172913,2795290
2009-12-21,365.049988,374.500000,363.250000,367.024994,288.749420,9326994
2009-12-22,370.000000,371.250000,359.600006,362.024994,284.815643,3189142
2009-12-23,364.225006,374.750000,362.774994,373.274994,293.666412,4470686
2009-12-24,375.000000,378.500000,370.524994,374.649994,294.748322,3057686
2009-12-29,375.000000,375.899994,368.325012,370.700012,291.640686,2256278
2009-12-30,371.000000,374.375000,357.625000,371.375000,292.171631,1472110
2009-12-31,373.125000,377.500000,371.899994,375.125000,295.121735,2853462
2010-01-04,377.399994,379.450012,374.524994,375.825012,295.672668,1963682
2010-01-05,377.500000,379.774994,373.274994,375.924988,295.751282,2014488
2010-01-06,375.924988,376.100006,366.500000,367.424988,289.064087,3349176
2010-01-07,367.750000,369.700012,355.500000,357.200012,281.019836,6474892
2010-01-08,358.000000,359.250000,348.250000,349.899994,275.276642,6048178
2010-01-11,352.000000,360.049988,350.200012,357.100006,280.941071,4318408
2010-01-12,366.000000,377.000000,363.500000,375.024994,295.043213,9027690
2010-01-13,372.500000,398.200012,372.325012,394.274994,310.187683,10910272
2010-01-14,399.225006,399.225006,384.674988,389.924988,306.765472,10327614
2010-01-15,398.000000,399.799988,386.125000,395.700012,311.308868,7945008
2010-01-18,400.000000,414.500000,396.500000,401.100006,315.557220,7261084
2010-01-19,401.100006,401.100006,389.325012,390.350006,307.099854,5154850
2010-01-20,396.100006,396.100006,385.450012,389.700012,306.588593,4347054
2010-01-21,386.125000,395.975006,383.950012,385.325012,303.146576,5089504
2010-01-22,380.500000,382.500000,372.350006,378.924988,298.111572,7574990
2010-01-25,378.750000,382.750000,370.575012,378.100006,297.462433,3008286
2010-01-27,375.000000,379.850006,370.075012,371.649994,293.163422,4844398
2010-01-28,374.750000,378.975006,363.850006,370.875000,292.552185,6537196
2010-01-29,367.000000,369.899994,356.075012,368.100006,290.363129,5473326
2010-02-01,367.174988,381.399994,360.000000,373.075012,294.287415,3378012
2010-02-02,377.500000,381.325012,367.500000,369.200012,291.230804,4739188
2010-02-03,372.000000,378.450012,367.750000,376.475006,296.969299,2977676
2010-02-04,376.475006,376.950012,366.250000,369.350006,291.349030,2716612
2010-02-05,367.500000,367.500000,358.299988,361.750000,285.354126,4607118
2010-02-06,null,null,null,null,null,null
2010-02-08,364.500000,367.375000,354.075012,362.075012,285.610443,4170344
2010-02-09,362.500000,370.975006,360.524994,367.575012,289.948975,3005894
2010-02-10,369.950012,371.850006,364.049988,366.149994,288.824860,2337374
2010-02-11,368.975006,373.975006,367.500000,371.350006,292.926727,2413156
2010-02-15,375.000000,375.000000,369.274994,373.075012,294.287415,1956482
2010-02-16,373.625000,382.475006,371.100006,379.075012,299.020203,1660490
2010-02-17,382.450012,383.975006,376.274994,379.325012,299.217407,2528290
2010-02-18,380.000000,383.475006,377.750000,379.399994,299.276611,1814806
2010-02-19,377.450012,379.750000,372.899994,375.274994,296.022858,2215880
2010-02-22,378.500000,381.850006,376.899994,378.625000,298.665375,2143460
2010-02-23,379.500000,382.500000,375.625000,381.049988,300.578217,1853052
2010-02-24,378.000000,385.350006,376.049988,382.674988,301.860046,4076058
2010-02-25,384.899994,384.899994,380.625000,383.125000,302.215179,2672984
2010-02-26,383.549988,389.274994,373.075012,380.899994,300.460022,3015934
2010-03-02,381.000000,384.500000,377.500000,381.600006,301.012207,4053352
2010-03-03,384.500000,387.000000,382.075012,384.375000,303.201019,2754742
2010-03-04,384.000000,385.000000,378.500000,381.950012,301.288239,2053606
2010-03-05,382.500000,383.475006,380.075012,381.299988,300.775452,1287312
2010-03-08,383.799988,385.000000,380.149994,381.350006,300.814850,3015740
2010-03-09,381.500000,389.250000,381.500000,384.350006,303.181396,3457732
2010-03-10,381.850006,392.225006,380.000000,390.024994,307.657867,4587874
2010-03-11,390.024994,397.450012,385.975006,395.799988,312.213257,3214030
2010-03-12,400.000000,400.000000,396.000000,398.475006,314.323273,2510976
2010-03-15,398.475006,410.000000,395.575012,409.000000,322.625610,6054434
2010-03-16,410.750000,415.975006,407.899994,414.500000,326.964111,3088856
2010-03-17,417.000000,422.950012,415.000000,420.350006,331.578674,4174794
2010-03-18,422.500000,422.500000,410.250000,412.924988,325.721802,3724554
2010-03-19,402.625000,417.225006,402.625000,410.450012,323.769531,4716624
2010-03-22,407.450012,416.899994,403.075012,413.799988,326.412018,3310110
2010-03-23,415.000000,416.500000,411.049988,414.325012,326.826080,1694964
2010-03-25,412.049988,418.399994,409.000000,414.899994,327.279572,5517582
2010-03-26,415.000000,418.000000,411.149994,412.524994,325.406189,1997806
2010-03-29,412.000000,414.649994,404.274994,405.975006,320.239532,3443266
2010-03-30,404.299988,408.049988,398.575012,400.000000,315.526276,3097160
2010-03-31,400.000000,403.625000,388.649994,390.325012,307.894379,7083046
2010-04-01,393.174988,404.899994,391.049988,403.899994,318.602814,5781432
2010-04-05,408.500000,408.500000,399.625000,401.674988,316.847534,3001836
2010-04-06,404.450012,404.450012,396.075012,398.024994,313.968323,3702366
2010-04-07,395.000000,404.500000,390.575012,399.024994,314.757233,3024558
2010-04-08,398.000000,403.750000,395.000000,399.725006,315.309448,4494438
2010-04-09,401.000000,403.950012,394.125000,395.799988,312.213257,3018012
2010-04-12,395.500000,400.000000,395.049988,399.049988,314.776855,2869882
2010-04-13,400.000000,411.899994,393.625000,410.424988,323.749695,8404916
2010-04-15,411.000000,417.450012,409.524994,410.850006,324.084930,4290952
2010-04-16,409.500000,414.000000,405.924988,407.549988,321.481903,3810958
2010-04-19,405.000000,412.500000,400.375000,405.975006,320.239532,6947704
2010-04-20,412.500000,416.325012,393.500000,394.750000,311.385101,12016986
2010-04-21,397.500000,399.500000,390.125000,392.500000,309.610229,7107490
2010-04-22,394.549988,396.825012,390.500000,392.975006,309.984833,4751116
2010-04-23,394.024994,396.000000,388.750000,390.100006,307.717041,4306068
2010-04-26,393.000000,395.500000,390.100006,392.549988,309.649506,2512548
2010-04-27,392.975006,394.950012,390.524994,393.649994,310.517303,2621234
2010-04-28,390.000000,391.975006,382.500000,385.149994,303.812195,2400382
2010-04-29,387.549988,387.625000,377.799988,379.875000,299.651428,4622964
2010-04-30,382.500000,386.399994,381.274994,382.700012,301.879791,3690224
2010-05-03,380.625000,385.700012,377.049988,383.399994,302.431885,2416560
2010-05-04,387.424988,387.424988,378.399994,380.500000,300.144409,2896028
2010-05-05,375.000000,384.000000,370.075012,382.875000,302.017883,4371230
2010-05-06,383.975006,385.450012,379.600006,383.549988,302.550385,2580872
2010-05-07,378.500000,381.299988,367.500000,370.700012,292.414063,4267152
2010-05-10,380.000000,421.500000,372.500000,385.125000,303.792633,2327814
2010-05-11,387.500000,389.500000,376.950012,378.149994,298.290619,1351288
2010-05-12,378.500000,383.975006,375.549988,379.725006,299.533051,2740076
2010-05-13,382.549988,386.600006,380.725006,382.799988,301.958710,1321452
2010-05-14,383.000000,388.500000,377.500000,381.924988,301.268555,2026996
2010-05-17,387.475006,387.475006,367.049988,372.875000,294.129669,3722050
2010-05-18,373.000000,373.000000,363.149994,367.549988,289.929260,3199180
2010-05-19,365.000000,366.500000,358.149994,360.750000,284.565216,3929266
2010-05-20,364.500000,366.149994,358.075012,365.000000,287.917633,2398092
2010-05-21,355.000000,362.950012,342.625000,359.350006,283.460876,2675092
2010-05-24,362.500000,365.000000,356.350006,358.799988,283.027069,2885428
2010-05-25,354.000000,357.000000,345.774994,349.774994,275.908020,2297366
2010-05-26,354.000000,372.399994,352.049988,369.000000,291.072968,3689464
2010-05-27,367.500000,374.975006,363.600006,370.924988,292.591522,6883872
2010-05-28,374.899994,376.750000,367.750000,375.399994,296.121429,2479374
2010-05-31,374.250000,376.450012,369.000000,371.524994,293.064697,3327660
2010-06-01,371.524994,375.975006,367.350006,369.600006,291.546387,3136912
2010-06-02,368.899994,379.750000,368.149994,377.125000,297.482086,2769330
2010-06-03,380.000000,384.500000,372.549988,382.725006,301.899597,1684434
2010-06-04,382.725006,384.850006,377.600006,382.674988,301.860046,1368210
2010-06-07,374.950012,378.899994,368.000000,376.625000,297.087769,1734922
2010-06-08,377.000000,381.000000,373.500000,375.100006,295.884827,2242222
2010-06-09,376.000000,379.274994,365.500000,366.524994,289.120667,4867400
2010-06-10,365.000000,376.500000,365.000000,375.250000,296.003143,1796036
2010-06-11,380.899994,381.649994,375.500000,379.549988,299.395050,3237024
2010-06-14,381.674988,393.549988,379.000000,390.500000,308.032501,3550492
2010-06-15,378.325012,388.850006,378.325012,383.049988,306.074890,2642976
2010-06-16,388.549988,389.975006,383.649994,387.399994,309.550751,2328816
2010-06-17,388.500000,392.399994,381.850006,387.649994,309.750519,1528920
2010-06-18,387.649994,394.450012,386.125000,391.600006,312.906677,2225672
2010-06-21,396.450012,397.000000,392.299988,393.850006,314.704620,1907428
2010-06-22,392.500000,393.250000,386.649994,389.325012,311.088806,1468324
2010-06-23,385.000000,394.475006,384.924988,393.149994,314.145203,2959524
2010-06-24,393.149994,394.250000,383.850006,386.725006,309.011383,3777510
2010-06-25,387.899994,387.899994,378.049988,379.250000,303.038483,2037322
2010-06-28,379.225006,383.575012,378.799988,382.375000,305.535461,1153124
2010-06-29,382.500000,382.500000,374.500000,376.899994,301.160706,2614662
2010-06-30,377.500000,379.950012,370.625000,375.500000,300.042114,3316516
2010-07-01,375.000000,375.000000,362.875000,366.000000,292.451080,3407744
2010-07-02,367.399994,373.000000,365.424988,371.899994,297.165558,2943550
2010-07-05,374.399994,374.450012,368.549988,369.500000,295.247833,2165596
2010-07-06,368.250000,380.950012,367.924988,379.575012,303.298309,2760904
2010-07-07,380.700012,383.700012,374.475006,382.299988,305.475586,2152934
2010-07-08,386.000000,389.500000,384.825012,388.399994,310.349731,2187564
2010-07-09,390.000000,392.000000,385.375000,387.225006,309.410828,1836666
2010-07-12,389.899994,397.000000,389.899994,395.850006,316.302704,2725776
2010-07-13,396.000000,396.000000,384.774994,387.325012,309.490875,5545886
2010-07-14,389.000000,392.350006,385.125000,387.325012,309.490875,2833842
2010-07-15,385.500000,392.450012,382.625000,391.049988,312.467285,3795536
2010-07-16,397.500000,419.250000,397.500000,416.825012,333.062622,19135452
2010-07-19,415.725006,417.350006,411.625000,413.350006,330.285950,3027924
2010-07-20,413.350006,417.274994,412.500000,413.625000,330.505768,2342062
2010-07-21,416.000000,422.399994,414.799988,421.500000,336.798187,2943720
2010-07-22,421.500000,423.000000,416.250000,421.850006,337.077942,1362882
2010-07-23,425.000000,425.000000,417.549988,419.649994,335.319916,1894472
2010-07-26,421.200012,425.799988,420.200012,424.625000,339.295258,2766490
2010-07-27,427.500000,429.899994,423.100006,424.575012,339.255280,2106602
2010-07-28,425.500000,428.975006,423.500000,427.225006,341.372833,4359228
2010-07-29,427.500000,427.500000,424.500000,425.000000,340.391541,5331904
2010-07-30,424.500000,425.000000,417.500000,419.899994,336.306946,1283426
2010-08-02,421.500000,424.225006,418.500000,419.149994,335.706177,2827762
2010-08-03,420.500000,422.250000,414.274994,416.024994,333.203339,1281552
2010-08-04,418.000000,436.000000,417.924988,434.399994,347.920380,5583934
2010-08-05,436.000000,441.200012,432.825012,438.924988,351.544495,2912950
2010-08-06,440.000000,441.750000,430.325012,432.350006,346.278473,2437734
2010-08-09,430.575012,441.850006,423.049988,439.924988,352.345337,4259986
2010-08-10,442.500000,442.500000,430.700012,432.250000,346.198425,1545194
2010-08-11,431.000000,436.500000,427.399994,429.075012,343.655365,4020248
2010-08-12,428.450012,428.450012,423.100006,426.725006,341.773254,2278092
2010-08-13,428.500000,431.450012,419.000000,427.200012,342.153748,2589906
2010-08-16,428.500000,431.274994,424.399994,427.049988,342.033478,1319098
2010-08-17,425.049988,430.500000,422.000000,425.100006,340.471649,1733196
2010-08-18,426.500000,437.899994,425.000000,435.549988,348.841339,2888916
2010-08-19,437.000000,440.450012,433.649994,436.024994,349.221832,2148534
2010-08-20,434.500000,439.950012,431.500000,434.475006,347.980347,1746396
2010-08-23,430.000000,437.725006,428.524994,435.200012,348.561066,1049830
2010-08-24,435.000000,440.950012,432.500000,435.350006,348.681244,2650474
2010-08-25,436.000000,440.750000,433.149994,435.600006,348.881348,2379968
2010-08-26,437.000000,439.500000,430.125000,438.250000,351.003876,4204428
2010-08-27,436.049988,436.500000,425.500000,428.024994,342.814362,1276514
2010-08-30,431.399994,431.399994,420.049988,422.825012,338.649719,1558570
2010-08-31,420.000000,423.850006,415.100006,421.875000,337.888733,2447874
2010-09-01,421.000000,430.500000,420.000000,429.200012,343.755554,2745484
2010-09-02,433.750000,433.750000,420.750000,422.049988,338.028961,2758800
2010-09-03,425.000000,425.750000,417.549988,418.649994,335.305817,2777970
2010-09-06,419.000000,428.750000,419.000000,427.674988,342.534149,2287978
2010-09-07,429.000000,437.450012,428.000000,435.674988,348.941467,2484236
2010-09-08,432.000000,441.450012,429.450012,439.524994,352.025085,4189478
2010-09-09,441.000000,441.250000,435.674988,437.350006,350.282959,2938158
2010-09-13,435.674988,444.500000,435.350006,439.875000,352.305328,2349410
2010-09-14,441.500000,449.500000,440.149994,447.674988,358.552490,3071038
2010-09-15,450.000000,459.700012,449.500000,457.399994,366.341431,5560394
2010-09-16,454.000000,456.725006,432.250000,447.700012,358.572540,2334264
2010-09-17,450.049988,459.375000,450.049988,456.899994,365.941101,3007978
2010-09-20,458.500000,460.950012,453.350006,456.125000,365.320465,2419108
2010-09-21,456.000000,479.000000,455.149994,476.975006,382.019501,4997184
2010-09-22,478.000000,480.000000,465.000000,467.625000,374.530975,4031066
2010-09-23,470.000000,472.649994,463.899994,465.674988,372.969116,3327236
2010-09-24,466.549988,468.950012,462.500000,465.975006,373.209351,2738784
2010-09-27,467.500000,470.725006,461.000000,463.799988,371.467346,3423290
2010-09-28,462.625000,465.149994,457.049988,459.825012,368.283752,2521714
2010-09-29,462.500000,468.625000,457.450012,460.174988,368.563965,3370194
2010-09-30,462.500000,465.000000,457.575012,463.475006,371.207031,7560924
2010-10-01,463.500000,483.000000,461.000000,480.799988,385.083130,3326156
2010-10-04,483.375000,487.500000,476.500000,477.899994,382.760376,2140956
2010-10-05,475.000000,482.975006,473.075012,475.125000,380.537781,2211664
2010-10-06,475.000000,483.950012,475.000000,479.825012,384.302185,1838960
2010-10-07,480.000000,483.000000,469.200012,474.399994,379.957153,1972940
2010-10-08,472.024994,477.350006,434.500000,471.299988,377.474304,2695996
2010-10-11,471.299988,476.975006,464.524994,470.450012,376.793457,3065370
2010-10-12,471.325012,477.899994,469.549988,475.350006,380.718079,2608902
2010-10-13,477.975006,498.850006,474.549988,496.424988,397.597412,5350604
2010-10-14,498.450012,502.000000,491.174988,493.024994,394.874359,2949086
2010-10-15,499.500000,505.500000,472.500000,475.149994,380.557831,5717798
2010-10-18,485.000000,492.000000,465.000000,490.625000,392.952087,4480734
2010-10-19,491.000000,493.700012,482.049988,483.875000,387.545898,2200912
2010-10-20,482.250000,490.250000,478.100006,481.625000,385.743774,2206638
2010-10-21,487.024994,496.924988,485.000000,493.100006,394.934387,3752354
2010-10-22,511.000000,524.700012,511.000000,520.099976,416.559326,9610404
2010-10-25,521.500000,536.474976,518.599976,533.474976,427.271667,5156316
2010-10-26,531.750000,533.875000,520.775024,531.299988,425.529572,3507024
2010-10-27,530.000000,533.400024,521.775024,524.099976,419.762970,2141382
2010-10-28,525.000000,533.775024,520.000000,526.450012,421.645203,5255690
2010-10-29,530.000000,530.000000,515.500000,526.450012,421.645203,2212398
2010-11-01,526.025024,533.200012,524.549988,526.700012,422.648254,1147948
2010-11-02,527.500000,530.000000,521.849976,524.724976,421.063385,1565778
2010-11-03,525.450012,539.500000,524.200012,526.400024,422.407593,2217878
2010-11-04,531.000000,539.299988,530.750000,534.575012,428.967468,1717440
2010-11-08,540.000000,541.200012,531.049988,534.075012,428.566132,2248586
2010-11-09,536.950012,549.349976,534.250000,545.549988,437.774384,3504086
2010-11-10,546.125000,554.000000,543.049988,546.150024,438.255768,1540224
2010-11-11,545.000000,545.000000,529.125000,532.375000,427.202179,1926096
2010-11-12,530.000000,534.950012,524.099976,527.950012,423.651245,1802330
2010-11-15,532.500000,539.924988,526.500000,533.000000,427.703644,1389396
2010-11-16,533.000000,533.200012,521.099976,524.450012,420.842682,2178076
2010-11-18,536.000000,536.000000,520.000000,521.400024,418.395203,2765160
2010-11-19,522.450012,524.500000,503.000000,507.700012,407.401703,2172652
2010-11-22,508.000000,521.500000,505.750000,519.549988,416.910828,2221236
2010-11-23,517.000000,522.500000,506.200012,515.025024,413.279633,1684448
2010-11-24,512.500000,517.250000,499.475006,502.375000,403.128662,3008608
2010-11-25,505.024994,520.950012,503.549988,510.899994,409.969635,5855006
2010-11-26,512.500000,527.000000,512.500000,523.625000,420.180786,3617826
2010-11-29,527.500000,539.250000,525.125000,535.650024,429.830109,4518892
2010-11-30,530.250000,543.025024,526.549988,538.000000,431.715912,4808408
2010-12-01,532.000000,546.599976,532.000000,540.950012,434.083008,3776032
2010-12-02,545.500000,549.599976,537.525024,547.900024,439.660065,4095716
2010-12-03,546.525024,556.500000,545.575012,548.674988,440.282013,2030112
2010-12-06,550.000000,555.000000,547.650024,550.849976,442.027222,1930954
2010-12-07,550.000000,550.000000,541.049988,543.750000,436.329865,2158324
2010-12-08,545.474976,546.474976,535.625000,539.575012,432.979736,1984132
2010-12-09,541.849976,548.650024,534.049988,536.299988,430.351593,2579902
2010-12-10,533.500000,541.924988,528.500000,537.450012,431.274628,2245624
2010-12-13,535.500000,540.349976,524.200012,538.049988,431.755981,2115066
2010-12-14,536.599976,544.799988,532.075012,540.474976,433.701782,2615340
2010-12-15,542.549988,554.200012,540.750000,551.825012,442.809631,2572034
2010-12-16,554.500000,572.000000,552.075012,570.349976,457.674988,4515704
2010-12-20,567.400024,588.500000,557.424988,583.349976,468.106903,4514046
2010-12-21,584.500000,586.125000,577.000000,580.400024,465.739380,2810642
2010-12-22,583.500000,584.500000,568.875000,574.875000,461.306091,3186836
2010-12-23,575.000000,579.775024,566.049988,570.000000,457.394135,2850924
2010-12-24,567.000000,574.400024,562.875000,570.549988,457.835419,1624640
2010-12-27,572.500000,579.724976,569.099976,570.599976,457.875671,1664936
2010-12-28,570.599976,575.450012,570.025024,573.174988,459.941833,1012876
2010-12-29,574.500000,581.000000,573.525024,578.474976,464.195007,1042370
2010-12-30,576.250000,587.400024,576.250000,585.099976,469.510956,3845552
2010-12-31,586.250000,590.000000,580.900024,582.825012,467.685516,1532980
2011-01-03,583.500000,588.474976,577.275024,579.025024,464.636261,1405042
2011-01-04,581.950012,583.075012,569.049988,572.375000,459.299896,2502868
2011-01-05,572.625000,582.950012,570.875000,579.474976,464.997223,3069674
2011-01-06,584.000000,591.000000,576.549988,585.849976,470.112732,2846720
2011-01-07,588.000000,593.424988,569.075012,571.325012,458.457275,2532724
2011-01-10,573.750000,574.500000,560.500000,565.450012,453.742889,3952426
2011-01-11,561.500000,567.775024,543.900024,549.250000,440.743347,3768730
2011-01-12,554.950012,575.799988,554.000000,567.974976,455.769165,3160874
2011-01-13,564.474976,577.974976,558.099976,562.125000,451.074799,5589198
2011-01-14,564.950012,575.000000,560.000000,560.075012,449.429962,3151692
